"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-05-28",,,,,"10.9",",,7,0700","0.0",",,7","0.0",",,7,0700","22.8",",,7","11.7",",,7","21.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-05-29",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.1",",,7","8.9",",,7","16.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-05-30",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","23.3",",,7","6.7",",,7","12.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-05-31",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","23.9",",,7","6.1",",,7","10.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-01",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","23.9",",,7","6.1",",,7","10.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-02",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","10.6",",,7","17.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-03",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","17.2",",,7","27.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-04",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","18.3",",,7","24.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-05",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","33.3",",,7","11.1",",,7","17.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-06",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","29.4",",,7","9.4",",,7","16.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-07",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.2",",,7","8.9",",,7","13.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-08",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","9.4",",,7","13.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-09",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","29.4",",,7","13.3",",,7","18.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-10",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","18.9",",,7","26.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-11",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.1",",,7","21.7",",,7","25.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-12",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","32.8",",,7","21.7",",,7","23.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-13",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","32.8",",,7","20.0",",,7","25.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-14",,,,,"7.6",",,7,0700","0.0",",,7","0.0",",,7,0700","33.3",",,7","18.9",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-15",,,,,"2.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.1",",,7","18.3",",,7","20.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-16",,,,,"12.7",",,7,0700","0.0",",,7","0.0",",,7,0700","32.8",",,7","17.8",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-17",,,,,"6.4",",,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","18.3",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-18",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","16.7",",,7","17.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-19",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","12.8",",,7","15.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-20",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","10.0",",,7","17.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-21",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","32.2",",,7","15.0",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-22",,,,,"7.6",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","17.8",",,7","22.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-23",,,,,"3.3",",,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","18.9",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-24",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","12.2",",,7","13.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-25",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.0",",,7","7.8",",,7","13.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-26",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","22.8",",,7","8.3",",,7","15.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-27",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","19.4",",,7","8.3",",,7","12.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-28",,,,,"7.6",",,7,0700","0.0",",,7","0.0",",,7,0700","25.0",",,7","12.2",",,7","20.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-29",,,,,"1.8",",,7,0700","0.0",",,7","0.0",",,7,0700","28.9",",,7","18.3",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-06-30",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","15.0",",,7","18.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-01",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","15.6",",,7","18.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-02",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","10.6",",,7","24.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-03",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","16.1",",,7","18.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-04",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","32.2",",,7","17.8",",,7","18.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-05",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","15.6",",,7","22.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-06",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","17.2",",,7","21.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-07",,,,,"7.6",",,7,0700","0.0",",,7","0.0",",,7,0700","33.3",",,7","21.7",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-08",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","29.4",",,7","14.4",",,7","21.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-09",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","29.4",",,7","15.0",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-10",,,,,"12.7",",,7,0700","0.0",",,7","0.0",",,7,0700","32.8",",,7","18.3",",,7","20.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-11",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","18.9",",,7","20.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-12",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","20.6",",,7","26.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-13",,,,,"17.8",",,7,0700","0.0",",,7","0.0",",,7,0700","32.2",",,7","18.9",",,7","20.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-14",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","18.9",",,7","21.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-15",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","12.2",",,7","13.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-16",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","13.3",",,7","25.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-17",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","16.1",",,7","17.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-18",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","11.7",",,7","21.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-19",,,,,"6.4",",,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","21.1",",,7","21.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-20",,,,,"2.5",",,7,0700","0.0",",,7","0.0",",,7,0700","32.8",",,7","21.1",",,7","23.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-21",,,,,"7.6",",,7,0700","0.0",",,7","0.0",",,7,0700","34.4",",,7","21.7",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-22",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","21.7",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-23",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.0",",,7","19.4",",,7","28.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-24",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","29.4",",,7","15.6",",,7","17.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-25",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","15.0",",,7","17.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-26",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.0",",,7","17.2",",,7","22.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-27",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","20.0",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-28",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.0",",,7","14.4",",,7","15.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-29",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","29.4",",,7","12.2",",,7","15.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-30",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","11.1",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-07-31",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.2",",,7","11.7",",,7","13.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-01",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","12.8",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-02",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.0",",,7","14.4",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-03",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.1",",,7","16.7",",,7","18.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-04",,,,,"7.6",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","10.6",",,7","12.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-05",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.0",",,7","7.8",",,7","22.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-06",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","14.4",",,7","22.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-07",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","15.0",",,7","17.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-08",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","9.4",",,7","11.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-09",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","10.0",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-10",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","14.4",",,7","23.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-11",,,,,"6.9",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","14.4",",,7","16.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-12",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","10.0",",,7","16.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-13",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.2",",,7","10.0",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-14",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","23.9",",,7","13.9",",,7","16.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-15",,,,,"22.9",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","13.9",",,7","17.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-16",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","23.3",",,7","17.2",",,7","20.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-17",,,,,"0.8",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","18.9",",,7","19.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-18",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","11.7",",,7","16.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-19",,,,,"3.8",",,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","13.9",",,7","20.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-20",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","15.0",",,7","16.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-21",,,,,"8.1",",,7,0700","0.0",",,7","0.0",",,7,0700","27.8",",,7","16.1",",,7","20.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-22",,,,,"16.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.0",",,7","17.2",",,7","18.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-23",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","24.4",",,7","7.8",",,7","11.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-24",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.0",",,7","11.1",",,7","15.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-25",,,,,"0.8",",,7,0700","0.0",",,7","0.0",",,7,0700","23.9",",,7","14.4",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-26",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","23.3",",,7","12.8",",,7","16.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-27",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","16.1",",,7","20.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-28",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","24.4",",,7","13.9",",,7","15.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-29",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","21.7",",,7","12.2",",,7","12.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-30",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","24.4",",,7","10.0",",,7","12.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-08-31",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.2",",,7","12.2",",,7","15.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-01",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","22.8",",,7","7.8",",,7","9.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-02",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","22.2",",,7","8.9",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-03",,,,,"0.0","T,,7,0700","0.0",",,7","0.0",",,7,0700","26.1",",,7","9.4",",,7","15.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-04",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.9",",,7","15.6",",,7","18.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-05",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","10.0",",,7","10.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-07",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","21.1",",,7","5.0",",,7","6.7",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-08",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","23.3",",,7","6.1",",,7","7.2",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-09",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","28.3",",,7","7.2",",,7","13.9",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-10",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.7",",,7","12.2",",,7","12.8",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-11",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","26.1",",,7","8.3",",,7","8.3",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-12",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.2",",,7","8.3",",,7","9.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-13",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","25.6",",,7","9.4",",,7","10.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-15",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","31.7",",,7","12.2",",,7","15.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-16",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","32.2",",,7","15.0",",,7","21.1",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-18",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","24.4",",,7","6.1",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-19",,,,,"2.5",",,7,0700","0.0",",,7","0.0",",,7,0700","24.4",",,7","6.1",",,7","14.4",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-20",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","27.2",",,7","14.4",",,7","20.0",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-21",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","30.6",",,7","17.8",",,7","20.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-22",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","32.8",",,7","20.6",",,7","20.6",",,7,0700",,,,,,,,,,,,
"USC00130600","BELLE PLAINE, IA US","41.8814","-92.2764","246.9","2017-09-23",,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7,0700","33.3",",,7","17.8",",,7","18.3",",,7,0700",,,,,,,,,,,,
